area	easting	northing	area	SIMDQuintile	region	density	age0-14	age15-44	age45-64	age65+	male	female
"S02001753"	311371.307692308	686893.351648352	77.154	1.4	"S08000029"	45.2730901832698	651	1389	922	531	49.0695677068423	50.9304322931578
"S02001754"	311560.302325581	686450.930232558	47.493	2.5	"S08000029"	61.398521887436	543	1187	744	442	46.9821673525377	53.0178326474623
"S02001755"	312637.155555556	686223.688888889	79.61	4.83333333333333	"S08000029"	48.8129631955785	1163	1936	680	107	50.9521358723623	49.0478641276377
"S02001756"	312875.644067797	685440.779661017	285.561	5	"S08000029"	7.68312199495029	627	1124	375	68	50.8659981768459	49.1340018231541
"S02001757"	311457.731182796	685504.634408602	228.54	4.8	"S08000029"	16.5791546337621	713	1390	1176	510	49.3797835840591	50.6202164159409
"S02001758"	310531.055172414	685955.510344828	141.506	4.33333333333333	"S08000029"	18.4656480997272	364	932	802	515	49.1771909682358	50.8228090317643
"S02001759"	310830.333333333	684179.130434783	76.496	2.75	"S08000029"	39.5445513490902	504	1156	859	506	48.7933884297521	51.2066115702479
"S02001760"	311865.758064516	683946.177419355	78.594	2.8	"S08000029"	40.5247219889559	541	1170	945	529	48.6028257456829	51.3971742543171
"S02001761"	311566.131578947	683482.355263158	94.415	2.2	"S08000029"	37.3245776624477	595	1335	1004	590	48.694665153235	51.305334846765
"S02001762"	310787.723214286	682654.821428572	435.511	3.25	"S08000029"	9.16853994503009	861	2108	840	184	52.541948409717	47.458051590283
"S02001763"	312917.633333333	682142.425	211.003	3.6	"S08000029"	15.639588062729	489	1250	1032	529	50.3333333333333	49.6666666666667
"S02001764"	313498.578947368	682963.723684211	298.965	2.75	"S08000029"	10.4293144682488	576	1229	796	517	48.2360487491982	51.7639512508018
"S02001765"	314854.081081081	683490.716216216	77.598	5	"S08000029"	35.2199798963891	692	1120	747	174	49.2864983534577	50.7135016465423
"S02001766"	315414.917197452	682965.229299363	132.81	4.83333333333333	"S08000029"	33.61192681274	668	1397	1477	922	49.3055555555556	50.6944444444445
"S02001767"	316089.673611111	683989.402777778	131.939	4.5	"S08000029"	20.3351548821804	435	865	823	560	49.4595601938129	50.5404398061871
"S02001768"	313885.561151079	687600.90647482	955.506	3.2	"S08000029"	3.33749866562847	524	1162	947	556	48.9495139542176	51.0504860457824
"S02001769"	315195.238095238	690489.547619048	1026.429	1.75	"S08000029"	3.17508566106375	560	1233	939	527	48.0515495550783	51.9484504449218
"S02001770"	316201.152173913	691366.021739131	112.247	1.5	"S08000029"	27.5463932220906	537	1120	831	604	47.6714100905563	52.3285899094437
"S02001771"	316010.80952381	692288.619047619	2236.315	2.83333333333333	"S08000029"	1.98272604709086	662	1653	1322	797	49.233198015336	50.766801984664
"S02001772"	313729.577777778	694550.155555556	76.716	1.25	"S08000029"	35.8464987747015	538	1070	726	416	47.2	52.8
"S02001773"	314444.949367089	694463.974683544	94.295	2.4	"S08000029"	38.9522244021422	598	1390	993	692	48.5978763953172	51.4021236046828
"S02001774"	317748.746835443	696552.898734177	1075.913	1	"S08000029"	2.59221702870028	481	954	763	591	47.8307637145931	52.169236285407
"S02001775"	317589.714285714	697523.857142857	66.117	1.25	"S08000029"	44.133883872529	614	1127	774	403	48.2522275531186	51.7477724468814
"S02001776"	321917	695324.715151515	3654.459	2	"S08000029"	1.618844266689	1087	2194	1612	1023	47.3461798512509	52.6538201487492
"S02001777"	318771.684615385	693665.392307692	170.22	2.33333333333333	"S08000029"	25.555163905534	726	1593	1325	706	48.1609195402299	51.8390804597701
"S02001778"	318221.585365854	693256.512195122	62.028	1.5	"S08000029"	50.7835171213001	569	1253	785	543	49.0793650793651	50.9206349206349
"S02001779"	318618.565789474	687411.032894737	5528.039	3.5	"S08000029"	0.549019281520988	463	910	1009	653	49.3245469522241	50.675453047776
"S02001780"	322976.848684211	686051.763157895	834.107	2.8	"S08000029"	4.43588172740428	737	1403	964	596	48.5135135135135	51.4864864864865
"S02001781"	323727.915662651	686479.746987952	76.398	3.75	"S08000029"	34.9616482106861	420	835	819	597	47.8098090602771	52.190190939723
"S02001782"	326918.032258065	686963.032258065	107.187	3.5	"S08000029"	26.1785477716514	395	865	882	664	47.0064148253742	52.9935851746258
"S02001783"	327393.754716981	689711.141509434	999.624	2.33333333333333	"S08000029"	4.48568661816843	859	1854	1124	647	49.3532560214095	50.6467439785906
"S02001784"	327943.926406926	691574.272727273	102.569	2.75	"S08000029"	31.7542337353391	393	1244	920	700	48.8486337120049	51.1513662879951
"S02001785"	327308.209923664	691789.29389313	68.13	2.75	"S08000029"	44.9728460296492	393	1345	738	588	48.3028720626632	51.6971279373368
"S02001786"	326978.616666667	692314.466666667	69.781	2.25	"S08000029"	41.8452014158582	469	996	752	703	46.8835616438356	53.1164383561644
"S02001787"	326266.981132076	691729.245283019	1056.818	4.66666666666667	"S08000029"	2.54348430855644	418	866	907	497	49.3675595238095	50.6324404761905
"S02001788"	325505.909090909	693164.613636364	92.86	3.25	"S08000029"	34.298944647857	476	1099	953	657	47.9748822605966	52.0251177394035
"S02001789"	326153.02	693394.2	59.774	2	"S08000029"	50.2392344497608	517	1124	811	551	46.2204462204462	53.7795537795538
"S02001790"	326878.02739726	693303.054794521	92.3	1.33333333333333	"S08000029"	54.7562296858072	1143	2094	1211	606	48.5160269093787	51.4839730906213
"S02001791"	326928.85483871	694507.129032258	82.329	4.8	"S08000029"	40.6782543210776	477	1081	1095	696	48.5816661690057	51.4183338309943
"S02001792"	326066.504424779	694169.362831859	354.242	3.33333333333333	"S08000029"	13.8408206819067	1001	2026	1200	676	47.8686518458087	52.1313481541913
"S02001793"	328038.586538462	693096.423076923	160.991	1.4	"S08000029"	23.2249007708505	777	1462	906	594	47.7935276811982	52.2064723188018
"S02001794"	329098.442477876	692770.78761062	133.121	3.4	"S08000029"	22.1678022250434	300	1108	804	739	48.254828871569	51.7451711284311
"S02001795"	329246.883561644	693755.753424658	243.881	1	"S08000029"	15.9627031216044	655	1521	963	754	48.4973028512715	51.5026971487285
"S02001796"	330098.584070797	693464.654867257	146.271	1.8	"S08000029"	24.3110390986593	531	1341	994	690	48.2845894263217	51.7154105736783
"S02001797"	332849.357142857	696505.014285714	2154.683	2	"S08000029"	1.33291068802232	414	1013	891	554	47.5626740947075	52.4373259052925
"S02001798"	326161.98245614	697837.833333333	2650.627	2.2	"S08000029"	1.49738156292832	664	1571	1113	621	49.3071302595112	50.6928697404888
"S02001799"	324455.230769231	701581.253846154	2060.457	2.33333333333333	"S08000029"	2.02430819958873	626	1502	1224	819	47.8542315991369	52.1457684008631
"S02001800"	325544.32	701001.506666667	112.291	1	"S08000029"	37.7946585211638	837	1799	1003	605	47.5494816211122	52.4505183788878
"S02001801"	326481.973684211	701111.907894737	75.013	2.33333333333333	"S08000029"	29.5682081772493	381	757	544	536	47.3399458972047	52.6600541027953
"S02001802"	326258.634615385	700517.596153846	111.197	2.33333333333333	"S08000029"	41.7817027437791	884	1821	1141	800	47.5678002582867	52.4321997417133
"S02001803"	327396.317343173	700974.708487085	178.851	1.25	"S08000029"	19.2842086429486	610	1356	888	595	48.1878805450855	51.8121194549145
"S02001804"	327342.056074766	699075.897196262	526.344	2.8	"S08000029"	6.72183970939158	549	1278	1208	503	48.8976823063878	51.1023176936122
"S02001805"	328507.797520661	699947.165289256	222.5	3	"S08000029"	22.6651685393258	918	1931	1366	828	49.0382708705136	50.9617291294864
"S02001806"	328797.223880597	700581.641791045	76.6	2.33333333333333	"S08000029"	35.9399477806789	448	962	693	650	48.0929894660371	51.907010533963
"S02001807"	326463.10989011	702370.736263736	273.607	4.5	"S08000029"	13.5449750920115	582	1269	1265	590	49.3793847814355	50.6206152185645
"S02001808"	326571.902439024	702922.902439024	52.793	1.33333333333333	"S08000029"	43.8883942946982	498	1006	596	217	47.3888649115235	52.6111350884765
"S02001809"	327496.023809524	702317.428571429	44.695	1.66666666666667	"S08000029"	49.4238729164336	417	846	654	292	48.1665912177456	51.8334087822544
"S02001810"	327829.38961039	702948.987012987	123.174	3	"S08000029"	23.8524363907968	484	1026	1001	427	49.28522804629	50.71477195371
"S02001811"	329598.629370629	702122.762237762	1734.178	3.83333333333333	"S08000029"	2.35961937009926	652	1436	1211	793	48.1915933528837	51.8084066471163
"S02001812"	332805.97029703	700501.089108911	1692.779	3.83333333333333	"S08000029"	2.0368872723492	500	1194	1144	610	49.5939675174014	50.4060324825986
"S02001813"	335905.791946309	698522.610738255	200.324	1	"S08000029"	24.6800183702402	758	1772	1491	923	47.8964401294498	52.1035598705502
"S02001814"	335870.094339623	700030.405660377	122.6	1.16666666666667	"S08000029"	38.605220228385	923	1761	1168	881	46.5877878723854	53.4122121276146
"S02001815"	336883.227848101	699560.911392405	84.705	1	"S08000029"	30.0926745764713	448	962	633	506	49.4311494703806	50.5688505296195
"S02001816"	337240.175257732	700039.896907217	170.375	1	"S08000029"	19.2692589875275	611	1235	931	506	48.4922327139811	51.5077672860189
"S02001817"	338239.87654321	700940.37654321	98.036	2	"S08000029"	31.3966298094578	373	1059	876	770	47.5958414554906	52.4041585445094
"S02001818"	337200.764285714	701239.164285714	234.265	2.2	"S08000029"	13.7109683478112	591	1202	837	582	47.8518057285181	52.1481942714819
"S02001819"	337799.859375	701809.125	86.213	2.66666666666667	"S08000029"	30.8538155498591	400	836	826	598	48.1578947368421	51.8421052631579
"S02001820"	341718.403100775	703370.27131783	3767.75	3.25	"S08000029"	0.749253533275828	365	722	942	794	46.1211477151966	53.8788522848034
"S02001821"	335695.214285714	703354.521428572	4565.905	1.71428571428571	"S08000029"	1.19822904769153	912	1904	1721	934	48.8941692560775	51.1058307439225
"S02001822"	330778.009493671	709570.53164557	6710.209	3.16666666666667	"S08000029"	0.625315843366429	661	1343	1367	825	49.2850333651096	50.7149666348904
"S02001823"	326578.829896907	706967.829896907	3180.402	4.25	"S08000029"	0.792981516173113	397	852	813	460	48.0967486122125	51.9032513877875
"S02001824"	322876.459893048	711095.401069519	7602.432	3.2	"S08000029"	0.554164772535946	688	1319	1351	855	49.3709945407073	50.6290054592927
"S02001825"	325064.32173913	718262.660869565	5521.635	3	"S08000029"	0.52212795666501	440	924	928	591	49.7051682275408	50.2948317724593
"S02001826"	335893.920634921	713485.76984127	3436.859	3.4	"S08000029"	1.13621187252663	635	1334	1203	733	48.9116517285531	51.0883482714469
"S02001827"	337303.869565217	714526.918478261	81.676	2.5	"S08000029"	41.4075126108037	611	1431	772	568	47.7528089887641	52.247191011236
"S02001828"	337798.79389313	714429.381679389	189.777	4.2	"S08000029"	21.0510230428345	546	1202	1181	1066	47.5594493116396	52.4405506883605
"S02001829"	341903.076923077	712751.138461539	8963.27	4	"S08000029"	0.318410580067319	418	826	976	634	47.4772249474422	52.5227750525578
"S02001830"	348821.847133758	702563.27388535	6306.579	3	"S08000029"	0.34487794412787	281	586	655	653	49.9310344827586	50.0689655172414
"S02001831"	353872.346456693	702277.511811024	857.87	2.75	"S08000029"	3.30236516022241	421	876	871	665	48.1115425344158	51.8884574655842
"S02001832"	356792.712643678	703938.252873563	1881.979	3.16666666666667	"S08000029"	2.03721720593057	570	1256	1159	849	48.9045383411581	51.095461658842
"S02001833"	360107.555555556	709144.506944445	6058.997	3.66666666666667	"S08000029"	0.407163099767173	277	695	760	735	47.8313741386299	52.1686258613701
"S02001834"	351051.891304348	715713.054347826	94.194	3.8	"S08000029"	42.1576745864917	438	1885	843	805	46.3611181062705	53.6388818937295
"S02001835"	350954.431472081	716517.92893401	104.166	4.66666666666667	"S08000029"	47.9139066490026	178	3840	444	529	44.7204968944099	55.2795031055901
"S02001836"	350058.60326087	715748.586956522	1910.116	4.66666666666667	"S08000029"	2.1873017136132	473	1585	1116	1004	48.1570129248444	51.8429870751556
"S02001837"	348435.722580645	716521.812903226	3340.212	4.75	"S08000029"	1.52654981180835	321	3268	782	728	45.4795057854481	54.5204942145519
"S02001838"	345416.824175824	720919.78021978	1967.632	3.8	"S08000029"	1.80165803361604	681	1896	624	344	54.4146685472497	45.5853314527504
"S02001839"	340978.516129032	722752.806451613	12122.01	4.2	"S08000029"	0.310757044417551	593	1041	1363	770	48.6328643482878	51.3671356517122
"S02001840"	345842.416107383	728633.429530201	131.546	3.2	"S08000029"	29.4345704164323	597	1333	1230	712	47.1849173553719	52.8150826446281
"S02001841"	341267.808641975	727263.87037037	143.074	4.5	"S08000029"	29.6420034387799	657	1248	1372	964	47.3709030888941	52.6290969111059
"S02001842"	254089.520661157	659116.371900827	100.699	2.5	"S08000031"	49.8713989215385	1013	2211	1287	511	46.2763839107925	53.7236160892075
"S02001843"	253138.340206186	659515.69072165	358.578	2	"S08000031"	7.79746665997356	569	1142	740	345	46.4949928469242	53.5050071530758
"S02001844"	252432.140350877	659571.587719298	123.276	3.71428571428571	"S08000031"	38.8477887017749	1135	2246	1072	336	47.9640843599917	52.0359156400084
"S02001845"	253022.641025641	660694.102564103	196.969	1.11111111111111	"S08000031"	29.8270286187167	1190	2384	1477	824	46.1276595744681	53.8723404255319
"S02001846"	252700.864661654	661164.541353384	83.575	1	"S08000031"	40.4546814238708	619	1350	888	524	46.4063886424135	53.5936113575865
"S02001847"	253286.181818182	661904.545454545	72.963	1.5	"S08000031"	41.5827200087716	468	1091	849	626	45.5504284772577	54.4495715227423
"S02001848"	252006.558139535	661670.093023256	215.503	4.42857142857143	"S08000031"	25.4892043266219	1055	2269	1623	546	48.461678499909	51.538321500091
"S02001849"	252753.756097561	662750.829268293	197.646	1.14285714285714	"S08000031"	30.9037369843053	1188	2593	1526	801	46.5455140798952	53.4544859201048
"S02001850"	253580.727272727	663577.147727273	68.023	1.75	"S08000031"	50.7034385428458	605	1414	833	597	46.8831545375471	53.1168454624529
"S02001851"	253205.62601626	664216.861788618	57.431	1.4	"S08000031"	74.3500896728248	759	1551	1135	825	45.9953161592506	54.0046838407494
"S02001852"	252503.127516779	663699.275167785	119.993	2.57142857142857	"S08000031"	44.0359020942888	749	1823	1526	1186	46.4042392127176	53.5957607872824
"S02001853"	251713.952	664566.832	88.266	1.28571428571429	"S08000031"	60.1590646455034	1017	2084	1279	930	45.2542372881356	54.7457627118644
"S02001854"	252493.426666667	664501.346666667	54.672	2.25	"S08000031"	64.3290898448932	650	1467	874	526	44.3844185385272	55.6155814614729
"S02001855"	253741.544747082	665354.050583658	328.281	1.25	"S08000031"	19.1147218389124	969	2548	1727	1031	46.3585657370518	53.6414342629482
"S02001856"	254896.973180077	665472.973180077	162.865	1	"S08000031"	30.5037914837442	894	2449	1165	460	50.4830917874396	49.5169082125604
"S02001857"	254371.965217391	664381.469565217	100.521	1.25	"S08000031"	32.719531242228	385	1209	878	817	46.0322286409243	53.9677713590757
"S02001858"	254330.443661972	663234.830985916	211.483	1.85714285714286	"S08000031"	24.649735439728	881	1908	1422	1002	45.0987914828314	54.9012085171686
"S02001859"	255663.474747475	665180.631313131	92.009	1	"S08000031"	33.5293286526318	453	1369	737	526	47.9740680713128	52.0259319286872
"S02001860"	256039.769736842	664798.671052632	81.42	1.75	"S08000031"	36.1090641120118	378	1534	706	322	52.3809523809524	47.6190476190476
"S02001861"	257068.286549708	664550.637426901	57.218	2.6	"S08000031"	65.1717990842043	415	2113	755	446	52.8023598820059	47.1976401179941
"S02001862"	256335.629441624	663929.182741117	149.116	1.5	"S08000031"	24.4842941066016	516	1523	942	670	51.2462339085182	48.7537660914818
"S02001863"	257032.589595376	663541.803468208	103.502	2.66666666666667	"S08000031"	45.9411412339858	994	2137	1084	540	49.6319663512093	50.3680336487907
"S02001864"	257953.146496815	663255.292993631	54.655	2.5	"S08000031"	91.1901930290001	1044	2860	783	297	52.5682182985554	47.4317817014446
"S02001865"	258527.33557047	662750.053691275	30.929	1.28571428571429	"S08000031"	175.013741149083	977	2899	1029	508	54.4060594864216	45.5939405135784
"S02001866"	259005.395973154	662680.610738255	54.801	1.2	"S08000031"	74.2322220397438	673	1808	1010	577	51.2291052114061	48.7708947885939
"S02001867"	258365.006024096	661763.481927711	113.88	3.33333333333333	"S08000031"	44.0551457674745	639	2731	1038	609	48.4153876818816	51.5846123181184
"S02001868"	257932.982352941	662603.141176471	56.61	2.85714285714286	"S08000031"	100.565271153506	760	3326	1165	442	53.6799578429651	46.320042157035
"S02001869"	256671.560185185	662628.236111111	360.291	4.28571428571429	"S08000031"	16.4200604511353	957	2243	1777	939	47.9546991210277	52.0453008789723
"S02001870"	257110.89516129	662035.451612903	32.24	3.75	"S08000031"	112.034739454094	309	2252	644	407	48.421926910299	51.578073089701
"S02001871"	257240.663265306	661826.93877551	19.716	3.75	"S08000031"	167.376749847839	324	1993	645	338	49.3030303030303	50.6969696969697
"S02001872"	257477.659340659	661476.274725275	45.139	4.33333333333333	"S08000031"	90.8305456478876	422	2306	888	484	48.8292682926829	51.1707317073171
"S02001873"	256160.726744186	661303.802325582	383.451	1.66666666666667	"S08000031"	11.4538754625754	629	1782	1123	858	49.408014571949	50.591985428051
"S02001874"	254689.342342342	659981.522522523	70.123	1.4	"S08000031"	66.8967385879098	975	1991	1169	556	49.2858665529738	50.7141334470262
